81	e0	e306	C
85	e43	e136	C
85	e43	e137	C
85	e44	e155	C
85	e44	e165	C
85	e44	e205	C
85	e45	e78	C
85	e45	e82	C
85	e45	e93	C
85	e45	e206	C
85	e45	e216	C
85	e45	e225	C
85	e45	e269	C
85	e47	e50	C
85	e47	e61	C
85	e47	e70	C
85	e47	e92	C
85	e47	e233	C
85	e47	e258	C
85	e47	e292	C
85	e47	e319	C
85	e48	e49	C
85	e48	e59	C
85	e48	e60	C
85	e49	e59	C
85	e49	e60	C
85	e50	e70	C
85	e50	e292	C
85	e50	e319	C
85	e53	e64	C
85	e54	e106	C
85	e54	e296	C
85	e56	e247	C
85	e56	e253	C
85	e57	e81	C
85	e57	e221	C
85	e57	e223	C
85	e57	e268	C
85	e58	e67	C
85	e58	e74	C
85	e58	e84	C
85	e58	e105	C
85	e58	e114	C
85	e58	e119	C
85	e58	e128	C
85	e58	e140	C
85	e58	e147	C
85	e58	e152	C
85	e58	e228	C
85	e58	e232	C
85	e59	e60	C
85	e61	e70	C
85	e61	e292	C
85	e61	e319	C
85	e67	e74	C
85	e67	e84	C
85	e67	e105	C
85	e67	e114	C
85	e67	e119	C
85	e67	e128	C
85	e67	e140	C
85	e67	e147	C
85	e67	e152	C
85	e67	e228	C
85	e67	e232	C
85	e70	e233	C
85	e70	e292	C
85	e71	e156	C
85	e71	e159	C
85	e71	e170	C
85	e71	e179	C
85	e71	e188	C
85	e71	e190	C
85	e71	e196	C
85	e71	e211	C
85	e71	e212	C
85	e71	e224	C
85	e71	e240	C
85	e71	e246	C
85	e71	e259	C
85	e73	e111	C
85	e73	e120	C
85	e73	e123	C
85	e73	e135	C
85	e73	e237	C
85	e73	e328	C
85	e74	e84	C
85	e74	e105	C
85	e74	e114	C
85	e74	e119	C
85	e74	e128	C
85	e74	e140	C
85	e74	e147	C
85	e74	e152	C
85	e74	e228	C
85	e74	e232	C
85	e78	e82	C
85	e78	e93	C
85	e78	e206	C
85	e78	e216	C
85	e78	e225	C
85	e78	e269	C
85	e81	e221	C
85	e81	e223	C
85	e81	e268	C
85	e82	e93	C
85	e82	e206	C
85	e82	e216	C
85	e82	e225	C
85	e82	e269	C
85	e83	e94	C
85	e84	e105	C
85	e84	e114	C
85	e84	e119	C
85	e84	e128	C
85	e84	e140	C
85	e84	e147	C
85	e84	e152	C
85	e84	e228	C
85	e84	e232	C
85	e85	e98	C
85	e85	e121	C
85	e85	e136	C
85	e85	e137	C
85	e85	e144	C
85	e92	e292	C
85	e93	e206	C
85	e93	e216	C
85	e93	e225	C
85	e93	e269	C
85	e95	e157	C
85	e95	e332	C
85	e97	e254	C
85	e97	e313	C
85	e98	e136	C
85	e98	e137	C
85	e99	e108	C
85	e99	e151	C
85	e99	e226	C
85	e101	e113	C
85	e101	e124	C
85	e102	e112	C
85	e102	e125	C
85	e104	e109	C
85	e104	e126	C
85	e104	e127	C
85	e105	e114	C
85	e105	e119	C
85	e105	e128	C
85	e105	e140	C
85	e105	e147	C
85	e105	e152	C
85	e105	e228	C
85	e105	e232	C
85	e107	e110	C
85	e107	e117	C
85	e107	e132	C
85	e108	e151	C
85	e108	e226	C
85	e109	e126	C
85	e109	e127	C
85	e110	e117	C
85	e110	e132	C
85	e111	e120	C
85	e111	e123	C
85	e111	e135	C
85	e111	e237	C
85	e111	e328	C
85	e112	e125	C
85	e113	e124	C
85	e114	e119	C
85	e114	e128	C
85	e114	e140	C
85	e114	e147	C
85	e114	e152	C
85	e114	e228	C
85	e114	e232	C
85	e117	e132	C
85	e118	e133	C
85	e119	e128	C
85	e119	e140	C
85	e119	e147	C
85	e119	e152	C
85	e119	e228	C
85	e119	e232	C
85	e120	e123	C
85	e120	e135	C
85	e120	e237	C
85	e120	e328	C
85	e121	e136	C
85	e121	e137	C
85	e123	e135	C
85	e123	e237	C
85	e123	e328	C
85	e126	e127	C
85	e128	e140	C
85	e128	e147	C
85	e128	e152	C
85	e128	e228	C
85	e128	e232	C
85	e135	e237	C
85	e135	e328	C
85	e136	e137	C
85	e136	e144	C
85	e137	e144	C
85	e138	e145	C
85	e140	e147	C
85	e140	e152	C
85	e140	e228	C
85	e140	e232	C
85	e141	e182	C
85	e146	e279	C
85	e147	e152	C
85	e147	e228	C
85	e147	e232	C
85	e149	e213	C
85	e151	e226	C
85	e152	e228	C
85	e152	e232	C
85	e155	e165	C
85	e155	e205	C
85	e156	e159	C
85	e156	e170	C
85	e156	e179	C
85	e156	e188	C
85	e156	e190	C
85	e156	e196	C
85	e156	e211	C
85	e156	e212	C
85	e156	e224	C
85	e156	e240	C
85	e156	e246	C
85	e156	e259	C
85	e157	e217	C
85	e157	e229	C
85	e157	e332	C
85	e159	e170	C
85	e159	e179	C
85	e159	e188	C
85	e159	e190	C
85	e159	e196	C
85	e159	e211	C
85	e159	e212	C
85	e159	e224	C
85	e159	e240	C
85	e159	e246	C
85	e159	e259	C
85	e160	e197	C
85	e160	e331	C
85	e165	e205	C
85	e168	e173	C
85	e168	e282	C
85	e168	e321	C
85	e168	e326	C
85	e168	e327	C
85	e168	e344	C
85	e170	e179	C
85	e170	e188	C
85	e170	e190	C
85	e170	e196	C
85	e170	e211	C
85	e170	e212	C
85	e170	e224	C
85	e170	e240	C
85	e170	e246	C
85	e170	e259	C
85	e173	e202	C
85	e173	e282	C
85	e173	e321	C
85	e173	e326	C
85	e173	e327	C
85	e173	e342	C
85	e173	e344	C
85	e178	e183	C
85	e179	e188	C
85	e179	e190	C
85	e179	e196	C
85	e179	e211	C
85	e179	e212	C
85	e179	e224	C
85	e179	e240	C
85	e179	e246	C
85	e179	e259	C
85	e181	e244	C
85	e181	e248	C
85	e181	e283	C
85	e184	e262	C
85	e185	e238	C
85	e188	e190	C
85	e188	e196	C
85	e188	e211	C
85	e188	e212	C
85	e188	e224	C
85	e188	e240	C
85	e188	e246	C
85	e188	e259	C
85	e190	e196	C
85	e190	e211	C
85	e190	e212	C
85	e190	e224	C
85	e190	e240	C
85	e190	e246	C
85	e190	e259	C
85	e196	e211	C
85	e196	e212	C
85	e196	e224	C
85	e196	e240	C
85	e196	e246	C
85	e196	e259	C
85	e197	e331	C
85	e199	e255	C
85	e200	e255	C
85	e201	e239	C
85	e202	e282	C
85	e202	e326	C
85	e202	e327	C
85	e202	e344	C
85	e204	e332	C
85	e206	e216	C
85	e206	e225	C
85	e206	e269	C
85	e211	e212	C
85	e211	e224	C
85	e211	e240	C
85	e211	e246	C
85	e211	e259	C
85	e212	e224	C
85	e212	e240	C
85	e212	e246	C
85	e212	e259	C
85	e213	e219	C
85	e213	e312	C
85	e213	e333	C
85	e216	e225	C
85	e216	e269	C
85	e217	e332	C
85	e221	e223	C
85	e221	e268	C
85	e222	e255	C
85	e223	e268	C
85	e224	e240	C
85	e224	e246	C
85	e224	e259	C
85	e225	e269	C
85	e228	e232	C
85	e229	e332	C
85	e230	e241	C
85	e231	e288	C
85	e233	e292	C
85	e233	e319	C
85	e237	e328	C
85	e240	e246	C
85	e240	e259	C
85	e242	e245	C
85	e242	e315	C
85	e244	e248	C
85	e244	e283	C
85	e245	e315	C
85	e246	e259	C
85	e247	e253	C
85	e248	e283	C
85	e252	e281	C
85	e252	e286	C
85	e254	e313	C
85	e257	e263	C
85	e258	e292	C
85	e262	e297	C
85	e266	e274	C
85	e273	e277	C
85	e281	e286	C
85	e282	e321	C
85	e282	e326	C
85	e282	e327	C
85	e282	e342	C
85	e282	e344	C
85	e291	e310	C
85	e291	e318	C
85	e291	e338	C
85	e292	e319	C
85	e310	e318	C
85	e318	e338	C
85	e320	e325	C
85	e321	e326	C
85	e321	e327	C
85	e321	e342	C
85	e321	e344	C
85	e325	e343	C
85	e326	e327	C
85	e326	e342	C
85	e326	e344	C
85	e327	e342	C
85	e327	e344	C
85	e330	e334	C
85	e336	e337	C
85	e342	e344	C
85	e42	e70	C
85	e42	e92	C
85	e42	e258	C
85	e42	e319	C
85	e43	e98	C
85	e43	e121	C
85	e43	e144	C
85	e50	e233	C
85	e61	e233	C
85	e70	e319	C
85	e92	e319	C
85	e95	e217	C
85	e95	e229	C
85	e98	e144	C
85	e121	e144	C
85	e149	e219	C
85	e149	e312	C
85	e149	e333	C
85	e168	e202	C
85	e168	e342	C
85	e184	e297	C
85	e202	e321	C
85	e202	e342	C
85	e258	e319	C
85	e310	e338	C
85	e320	e343	C
85	e0	e94	NC
85	e2	e250	NC
85	e2	e285	NC
85	e2	e296	NC
85	e3	e132	NC
85	e4	e34	NC
85	e4	e111	NC
85	e7	e74	NC
85	e7	e236	NC
85	e8	e150	NC
85	e8	e280	NC
85	e9	e125	NC
85	e9	e274	NC
85	e10	e341	NC
85	e11	e162	NC
85	e12	e67	NC
85	e12	e259	NC
85	e14	e319	NC
85	e16	e29	NC
85	e16	e306	NC
85	e17	e288	NC
85	e17	e309	NC
85	e18	e330	NC
85	e19	e271	NC
85	e20	e61	NC
85	e20	e249	NC
85	e21	e126	NC
85	e21	e312	NC
85	e22	e45	NC
85	e23	e6	NC
85	e23	e223	NC
85	e24	e330	NC
85	e25	e192	NC
85	e25	e243	NC
85	e25	e294	NC
85	e26	e273	NC
85	e27	e34	NC
85	e27	e260	NC
85	e29	e12	NC
85	e32	e149	NC
85	e32	e205	NC
85	e32	e284	NC
85	e32	e291	NC
85	e33	e24	NC
85	e33	e281	NC
85	e35	e161	NC
85	e36	e249	NC
85	e37	e317	NC
85	e38	e36	NC
85	e39	e17	NC
85	e39	e77	NC
85	e39	e101	NC
85	e39	e142	NC
85	e40	e165	NC
85	e40	e320	NC
85	e45	e68	NC
85	e45	e313	NC
85	e46	e196	NC
85	e47	e102	NC
85	e47	e338	NC
85	e48	e93	NC
85	e48	e105	NC
85	e50	e167	NC
85	e51	e156	NC
85	e52	e252	NC
85	e52	e261	NC
85	e53	e227	NC
85	e53	e329	NC
85	e54	e10	NC
85	e54	e219	NC
85	e54	e299	NC
85	e54	e301	NC
85	e55	e209	NC
85	e56	e308	NC
85	e57	e25	NC
85	e58	e249	NC
85	e60	e155	NC
85	e61	e199	NC
85	e61	e241	NC
85	e62	e134	NC
85	e62	e330	NC
85	e63	e115	NC
85	e64	e59	NC
85	e64	e67	NC
85	e64	e257	NC
85	e64	e278	NC
85	e64	e297	NC
85	e65	e50	NC
85	e65	e174	NC
85	e66	e72	NC
85	e66	e143	NC
85	e66	e264	NC
85	e66	e268	NC
85	e67	e30	NC
85	e68	e305	NC
85	e70	e14	NC
85	e70	e77	NC
85	e70	e118	NC
85	e70	e130	NC
85	e70	e177	NC
85	e71	e67	NC
85	e72	e198	NC
85	e75	e90	NC
85	e76	e240	NC
85	e77	e305	NC
85	e78	e88	NC
85	e78	e120	NC
85	e81	e78	NC
85	e81	e188	NC
85	e81	e263	NC
85	e81	e345	NC
85	e82	e48	NC
85	e82	e117	NC
85	e83	e2	NC
85	e83	e323	NC
85	e84	e199	NC
85	e85	e0	NC
85	e86	e105	NC
85	e86	e339	NC
85	e87	e93	NC
85	e88	e315	NC
85	e89	e9	NC
85	e89	e97	NC
85	e91	e54	NC
85	e91	e264	NC
85	e94	e63	NC
85	e95	e214	NC
85	e96	e16	NC
85	e96	e198	NC
85	e97	e316	NC
85	e98	e3	NC
85	e98	e8	NC
85	e98	e86	NC
85	e100	e34	NC
85	e101	e211	NC
85	e101	e266	NC
85	e101	e288	NC
85	e102	e52	NC
85	e102	e63	NC
85	e102	e85	NC
85	e102	e171	NC
85	e102	e185	NC
85	e102	e303	NC
85	e103	e5	NC
85	e103	e34	NC
85	e105	e138	NC
85	e106	e43	NC
85	e107	e221	NC
85	e109	e344	NC
85	e110	e106	NC
85	e111	e56	NC
85	e111	e57	NC
85	e112	e187	NC
85	e112	e272	NC
85	e113	e109	NC
85	e114	e225	NC
85	e115	e33	NC
85	e115	e75	NC
85	e117	e22	NC
85	e119	e162	NC
85	e120	e289	NC
85	e122	e202	NC
85	e122	e240	NC
85	e123	e196	NC
85	e123	e208	NC
85	e124	e136	NC
85	e125	e115	NC
85	e125	e241	NC
85	e125	e338	NC
85	e126	e206	NC
85	e126	e249	NC
85	e127	e182	NC
85	e127	e197	NC
85	e128	e72	NC
85	e129	e77	NC
85	e130	e304	NC
85	e131	e289	NC
85	e132	e279	NC
85	e133	e50	NC
85	e134	e34	NC
85	e134	e55	NC
85	e136	e4	NC
85	e136	e198	NC
85	e137	e282	NC
85	e137	e335	NC
85	e138	e331	NC
85	e139	e228	NC
85	e140	e239	NC
85	e140	e279	NC
85	e140	e327	NC
85	e141	e21	NC
85	e141	e250	NC
85	e141	e267	NC
85	e141	e324	NC
85	e142	e13	NC
85	e142	e19	NC
85	e142	e88	NC
85	e142	e120	NC
85	e142	e143	NC
85	e142	e322	NC
85	e142	e330	NC
85	e144	e263	NC
85	e146	e143	NC
85	e147	e150	NC
85	e147	e276	NC
85	e148	e73	NC
85	e148	e121	NC
85	e148	e290	NC
85	e149	e107	NC
85	e149	e340	NC
85	e150	e21	NC
85	e151	e102	NC
85	e152	e338	NC
85	e153	e114	NC
85	e153	e249	NC
85	e155	e89	NC
85	e156	e186	NC
85	e157	e17	NC
85	e158	e53	NC
85	e158	e128	NC
85	e158	e211	NC
85	e158	e255	NC
85	e159	e235	NC
85	e160	e41	NC
85	e160	e269	NC
85	e160	e322	NC
85	e160	e332	NC
85	e161	e14	NC
85	e161	e101	NC
85	e161	e237	NC
85	e161	e304	NC
85	e162	e10	NC
85	e162	e58	NC
85	e162	e124	NC
85	e162	e335	NC
85	e163	e99	NC
85	e163	e122	NC
85	e163	e206	NC
85	e163	e233	NC
85	e164	e177	NC
85	e165	e212	NC
85	e166	e280	NC
85	e167	e25	NC
85	e168	e0	NC
85	e168	e333	NC
85	e169	e189	NC
85	e169	e208	NC
85	e171	e244	NC
85	e172	e210	NC
85	e173	e65	NC
85	e173	e280	NC
85	e175	e34	NC
85	e175	e60	NC
85	e175	e209	NC
85	e175	e237	NC
85	e176	e325	NC
85	e177	e202	NC
85	e177	e267	NC
85	e177	e327	NC
85	e178	e70	NC
85	e179	e47	NC
85	e179	e143	NC
85	e180	e55	NC
85	e182	e283	NC
85	e183	e173	NC
85	e184	e127	NC
85	e184	e161	NC
85	e184	e239	NC
85	e185	e24	NC
85	e185	e93	NC
85	e185	e99	NC
85	e185	e219	NC
85	e185	e227	NC
85	e185	e340	NC
85	e186	e169	NC
85	e186	e224	NC
85	e186	e241	NC
85	e186	e294	NC
85	e187	e2	NC
85	e187	e141	NC
85	e188	e223	NC
85	e188	e236	NC
85	e189	e80	NC
85	e191	e335	NC
85	e192	e150	NC
85	e192	e291	NC
85	e193	e31	NC
85	e193	e282	NC
85	e194	e160	NC
85	e195	e113	NC
85	e195	e123	NC
85	e195	e223	NC
85	e195	e281	NC
85	e196	e209	NC
85	e197	e285	NC
85	e198	e193	NC
85	e198	e231	NC
85	e199	e169	NC
85	e200	e315	NC
85	e201	e250	NC
85	e201	e264	NC
85	e203	e12	NC
85	e203	e22	NC
85	e203	e303	NC
85	e204	e210	NC
85	e204	e302	NC
85	e205	e32	NC
85	e207	e98	NC
85	e207	e139	NC
85	e208	e144	NC
85	e208	e218	NC
85	e210	e49	NC
85	e211	e298	NC
85	e211	e319	NC
85	e213	e199	NC
85	e213	e296	NC
85	e214	e154	NC
85	e214	e299	NC
85	e215	e318	NC
85	e215	e322	NC
85	e218	e301	NC
85	e219	e123	NC
85	e220	e125	NC
85	e220	e330	NC
85	e222	e97	NC
85	e222	e262	NC
85	e222	e312	NC
85	e223	e16	NC
85	e224	e95	NC
85	e225	e231	NC
85	e226	e140	NC
85	e226	e216	NC
85	e228	e140	NC
85	e228	e141	NC
85	e228	e327	NC
85	e228	e344	NC
85	e228	e345	NC
85	e229	e267	NC
85	e230	e26	NC
85	e230	e301	NC
85	e233	e109	NC
85	e233	e311	NC
85	e234	e31	NC
85	e234	e325	NC
85	e236	e170	NC
85	e237	e256	NC
85	e237	e296	NC
85	e237	e335	NC
85	e238	e110	NC
85	e238	e287	NC
85	e238	e317	NC
85	e238	e327	NC
85	e239	e250	NC
85	e240	e143	NC
85	e240	e193	NC
85	e242	e114	NC
85	e243	e272	NC
85	e245	e141	NC
85	e245	e294	NC
85	e247	e227	NC
85	e248	e69	NC
85	e248	e99	NC
85	e248	e149	NC
85	e248	e236	NC
85	e249	e270	NC
85	e250	e170	NC
85	e251	e4	NC
85	e251	e241	NC
85	e251	e247	NC
85	e252	e322	NC
85	e253	e40	NC
85	e254	e269	NC
85	e254	e340	NC
85	e258	e225	NC
85	e258	e302	NC
85	e259	e255	NC
85	e260	e132	NC
85	e260	e263	NC
85	e260	e278	NC
85	e261	e234	NC
85	e263	e29	NC
85	e264	e170	NC
85	e267	e57	NC
85	e267	e93	NC
85	e267	e138	NC
85	e268	e4	NC
85	e268	e99	NC
85	e268	e197	NC
85	e268	e202	NC
85	e270	e4	NC
85	e272	e32	NC
85	e272	e194	NC
85	e272	e299	NC
85	e273	e87	NC
85	e273	e264	NC
85	e274	e48	NC
85	e274	e147	NC
85	e275	e228	NC
85	e277	e109	NC
85	e277	e337	NC
85	e278	e245	NC
85	e279	e235	NC
85	e282	e3	NC
85	e282	e110	NC
85	e282	e129	NC
85	e282	e175	NC
85	e282	e183	NC
85	e282	e243	NC
85	e286	e13	NC
85	e286	e17	NC
85	e286	e64	NC
85	e287	e314	NC
85	e288	e127	NC
85	e288	e190	NC
85	e288	e341	NC
85	e289	e243	NC
85	e289	e314	NC
85	e290	e112	NC
85	e290	e227	NC
85	e291	e160	NC
85	e291	e184	NC
85	e292	e249	NC
85	e293	e175	NC
85	e294	e270	NC
85	e295	e203	NC
85	e296	e27	NC
85	e296	e263	NC
85	e297	e318	NC
85	e299	e86	NC
85	e299	e173	NC
85	e300	e70	NC
85	e300	e141	NC
85	e300	e152	NC
85	e300	e261	NC
85	e301	e158	NC
85	e301	e243	NC
85	e302	e83	NC
85	e302	e208	NC
85	e302	e277	NC
85	e304	e133	NC
85	e305	e54	NC
85	e305	e112	NC
85	e306	e274	NC
85	e307	e272	NC
85	e308	e333	NC
85	e309	e306	NC
85	e311	e214	NC
85	e312	e57	NC
85	e312	e178	NC
85	e313	e125	NC
85	e315	e71	NC
85	e315	e79	NC
85	e315	e127	NC
85	e315	e253	NC
85	e316	e102	NC
85	e316	e158	NC
85	e317	e257	NC
85	e318	e220	NC
85	e318	e273	NC
85	e320	e69	NC
85	e320	e133	NC
85	e320	e162	NC
85	e321	e58	NC
85	e321	e151	NC
85	e321	e191	NC
85	e322	e145	NC
85	e322	e299	NC
85	e323	e95	NC
85	e324	e17	NC
85	e325	e0	NC
85	e325	e224	NC
85	e326	e46	NC
85	e326	e101	NC
85	e326	e181	NC
85	e326	e263	NC
85	e326	e305	NC
85	e327	e50	NC
85	e327	e57	NC
85	e328	e176	NC
85	e328	e304	NC
85	e328	e305	NC
85	e329	e45	NC
85	e329	e73	NC
85	e329	e95	NC
85	e329	e232	NC
85	e330	e318	NC
85	e331	e180	NC
85	e332	e46	NC
85	e332	e179	NC
85	e334	e26	NC
85	e334	e69	NC
85	e334	e180	NC
85	e335	e99	NC
85	e336	e93	NC
85	e336	e200	NC
85	e337	e243	NC
85	e338	e135	NC
85	e338	e210	NC
85	e338	e219	NC
85	e339	e317	NC
85	e340	e4	NC
85	e340	e22	NC
85	e340	e75	NC
85	e340	e89	NC
85	e340	e187	NC
85	e341	e135	NC
85	e341	e159	NC
85	e342	e80	NC
85	e342	e219	NC
85	e342	e262	NC
85	e343	e74	NC
85	e343	e328	NC
85	e344	e94	NC
85	e344	e233	NC
85	e346	e187	NC
85	e346	e286	NC
86	e2	e3	C
86	e8	e33	C
86	e8	e42	C
86	e8	e44	C
86	e8	e50	C
86	e8	e58	C
86	e8	e100	C
86	e8	e106	C
86	e8	e110	C
86	e8	e122	C
86	e8	e177	C
86	e8	e183	C
86	e8	e222	C
86	e8	e227	C
86	e11	e22	C
86	e11	e23	C
86	e11	e224	C
86	e13	e21	C
86	e13	e25	C
86	e13	e163	C
86	e13	e209	C
86	e13	e259	C
86	e13	e314	C
86	e17	e210	C
86	e21	e25	C
86	e21	e163	C
86	e21	e209	C
86	e21	e259	C
86	e21	e314	C
86	e22	e23	C
86	e22	e224	C
86	e23	e224	C
86	e25	e163	C
86	e25	e209	C
86	e25	e259	C
86	e25	e314	C
86	e28	e210	C
86	e31	e288	C
86	e31	e308	C
86	e33	e42	C
86	e33	e44	C
86	e33	e50	C
86	e33	e58	C
86	e33	e100	C
86	e33	e106	C
86	e33	e110	C
86	e33	e122	C
86	e33	e177	C
86	e33	e183	C
86	e33	e222	C
86	e33	e227	C
86	e34	e35	C
86	e37	e40	C
86	e37	e41	C
86	e38	e307	C
86	e40	e41	C
86	e42	e50	C
86	e42	e58	C
86	e42	e110	C
86	e42	e183	C
86	e42	e222	C
86	e42	e227	C
86	e44	e50	C
86	e44	e58	C
86	e44	e110	C
86	e44	e183	C
86	e44	e222	C
86	e44	e227	C
86	e45	e47	C
86	e50	e58	C
86	e50	e100	C
86	e50	e106	C
86	e50	e110	C
86	e50	e122	C
86	e50	e177	C
86	e50	e183	C
86	e50	e222	C
86	e50	e227	C
86	e51	e52	C
86	e51	e53	C
86	e51	e54	C
86	e51	e63	C
86	e51	e66	C
86	e51	e206	C
86	e52	e53	C
86	e52	e54	C
86	e52	e63	C
86	e52	e66	C
86	e52	e206	C
86	e53	e54	C
86	e53	e63	C
86	e53	e66	C
86	e53	e206	C
86	e54	e63	C
86	e54	e66	C
86	e54	e206	C
86	e58	e100	C
86	e58	e106	C
86	e58	e110	C
86	e58	e122	C
86	e58	e177	C
86	e58	e183	C
86	e58	e222	C
86	e58	e227	C
86	e59	e286	C
86	e62	e73	C
86	e62	e84	C
86	e62	e89	C
86	e62	e92	C
86	e62	e94	C
86	e62	e96	C
86	e62	e232	C
86	e63	e66	C
86	e63	e206	C
86	e65	e286	C
86	e66	e206	C
86	e72	e83	C
86	e72	e88	C
86	e72	e91	C
86	e73	e84	C
86	e73	e89	C
86	e73	e92	C
86	e73	e94	C
86	e73	e96	C
86	e73	e232	C
86	e82	e187	C
86	e83	e88	C
86	e83	e91	C
86	e84	e89	C
86	e84	e92	C
86	e84	e94	C
86	e84	e96	C
86	e84	e232	C
86	e85	e90	C
86	e85	e93	C
86	e85	e95	C
86	e85	e101	C
86	e88	e91	C
86	e89	e92	C
86	e89	e94	C
86	e89	e96	C
86	e89	e232	C
86	e90	e93	C
86	e90	e95	C
86	e90	e101	C
86	e92	e94	C
86	e92	e96	C
86	e92	e232	C
86	e93	e95	C
86	e93	e101	C
86	e94	e96	C
86	e94	e232	C
86	e95	e101	C
86	e96	e232	C
86	e99	e286	C
86	e100	e110	C
86	e100	e183	C
86	e100	e222	C
86	e100	e227	C
86	e105	e112	C
86	e106	e110	C
86	e106	e183	C
86	e106	e222	C
86	e106	e227	C
86	e110	e122	C
86	e110	e177	C
86	e110	e183	C
86	e110	e222	C
86	e110	e227	C
86	e111	e138	C
86	e117	e119	C
86	e117	e238	C
86	e119	e238	C
86	e121	e201	C
86	e121	e282	C
86	e121	e283	C
86	e121	e303	C
86	e121	e304	C
86	e122	e183	C
86	e122	e222	C
86	e122	e227	C
86	e123	e124	C
86	e127	e255	C
86	e128	e160	C
86	e129	e288	C
86	e129	e308	C
86	e139	e261	C
86	e139	e263	C
86	e144	e145	C
86	e144	e152	C
86	e145	e152	C
86	e147	e150	C
86	e157	e288	C
86	e157	e308	C
86	e163	e209	C
86	e163	e259	C
86	e163	e314	C
86	e167	e307	C
86	e168	e218	C
86	e169	e172	C
86	e177	e183	C
86	e177	e222	C
86	e177	e227	C
86	e183	e222	C
86	e183	e227	C
86	e185	e307	C
86	e191	e307	C
86	e193	e197	C
86	e194	e198	C
86	e195	e199	C
86	e201	e282	C
86	e201	e283	C
86	e201	e303	C
86	e201	e304	C
86	e205	e286	C
86	e209	e259	C
86	e209	e314	C
86	e213	e221	C
86	e215	e307	C
86	e222	e227	C
86	e228	e307	C
86	e231	e236	C
86	e231	e237	C
86	e231	e306	C
86	e236	e237	C
86	e236	e306	C
86	e237	e306	C
86	e243	e307	C
86	e252	e289	C
86	e252	e309	C
86	e257	e285	C
86	e257	e312	C
86	e258	e313	C
86	e259	e314	C
86	e261	e263	C
86	e269	e287	C
86	e270	e293	C
86	e271	e288	C
86	e271	e308	C
86	e272	e294	C
86	e274	e295	C
86	e275	e296	C
86	e277	e298	C
86	e278	e299	C
86	e280	e301	C
86	e281	e302	C
86	e282	e283	C
86	e282	e303	C
86	e282	e304	C
86	e283	e303	C
86	e283	e304	C
86	e284	e305	C
86	e285	e312	C
86	e287	e292	C
86	e288	e308	C
86	e289	e309	C
86	e290	e310	C
86	e291	e311	C
86	e303	e304	C
86	e42	e100	C
86	e42	e106	C
86	e42	e122	C
86	e42	e177	C
86	e44	e100	C
86	e44	e106	C
86	e44	e122	C
86	e44	e177	C
86	e100	e122	C
86	e100	e177	C
86	e106	e122	C
86	e106	e177	C
86	e269	e292	C
86	e0	e246	NC
86	e0	e297	NC
86	e1	e72	NC
86	e1	e97	NC
86	e2	e58	NC
86	e3	e95	NC
86	e3	e287	NC
86	e4	e171	NC
86	e4	e205	NC
86	e5	e283	NC
86	e7	e293	NC
86	e8	e76	NC
86	e9	e40	NC
86	e9	e107	NC
86	e10	e139	NC
86	e10	e141	NC
86	e12	e131	NC
86	e13	e235	NC
86	e14	e132	NC
86	e15	e157	NC
86	e16	e180	NC
86	e19	e35	NC
86	e21	e175	NC
86	e21	e191	NC
86	e23	e74	NC
86	e26	e227	NC
86	e28	e219	NC
86	e28	e222	NC
86	e28	e314	NC
86	e29	e286	NC
86	e29	e290	NC
86	e31	e284	NC
86	e33	e37	NC
86	e36	e21	NC
86	e37	e133	NC
86	e37	e209	NC
86	e37	e269	NC
86	e39	e114	NC
86	e40	e151	NC
86	e41	e119	NC
86	e43	e70	NC
86	e45	e153	NC
86	e45	e217	NC
86	e46	e213	NC
86	e50	e0	NC
86	e50	e125	NC
86	e54	e41	NC
86	e54	e52	NC
86	e56	e23	NC
86	e56	e92	NC
86	e56	e281	NC
86	e57	e25	NC
86	e57	e68	NC
86	e57	e77	NC
86	e57	e213	NC
86	e57	e232	NC
86	e59	e156	NC
86	e61	e210	NC
86	e62	e308	NC
86	e64	e106	NC
86	e64	e182	NC
86	e65	e254	NC
86	e66	e1	NC
86	e66	e49	NC
86	e66	e74	NC
86	e67	e264	NC
86	e68	e213	NC
86	e69	e11	NC
86	e69	e290	NC
86	e72	e127	NC
86	e72	e275	NC
86	e75	e19	NC
86	e75	e31	NC
86	e75	e172	NC
86	e75	e293	NC
86	e76	e49	NC
86	e76	e205	NC
86	e76	e266	NC
86	e77	e260	NC
86	e78	e27	NC
86	e79	e8	NC
86	e81	e32	NC
86	e81	e103	NC
86	e85	e236	NC
86	e86	e304	NC
86	e87	e194	NC
86	e89	e29	NC
86	e92	e16	NC
86	e93	e185	NC
86	e94	e95	NC
86	e95	e36	NC
86	e95	e214	NC
86	e95	e229	NC
86	e96	e90	NC
86	e99	e27	NC
86	e100	e310	NC
86	e104	e289	NC
86	e106	e104	NC
86	e109	e43	NC
86	e110	e310	NC
86	e111	e32	NC
86	e114	e115	NC
86	e114	e246	NC
86	e115	e149	NC
86	e115	e157	NC
86	e115	e248	NC
86	e116	e270	NC
86	e117	e268	NC
86	e117	e291	NC
86	e119	e86	NC
86	e120	e185	NC
86	e121	e60	NC
86	e121	e163	NC
86	e122	e290	NC
86	e123	e74	NC
86	e124	e199	NC
86	e126	e47	NC
86	e127	e275	NC
86	e128	e220	NC
86	e128	e229	NC
86	e131	e15	NC
86	e133	e66	NC
86	e134	e179	NC
86	e134	e203	NC
86	e136	e137	NC
86	e138	e132	NC
